frame,line,cmd_x,cmd_y,cmd_yaw,q/LF_hip_joint,dq/LF_hip_joint,tau_est/LF_hip_joint,action/LF_hip_joint,q_target/LF_hip_joint,tau_policy/LF_hip_joint,target_log/LF_hip_joint,q/LF_thigh_joint,dq/LF_thigh_joint,tau_est/LF_thigh_joint,action/LF_thigh_joint,q_target/LF_thigh_joint,tau_policy/LF_thigh_joint,target_log/LF_thigh_joint,q/LF_calf_joint,dq/LF_calf_joint,tau_est/LF_calf_joint,action/LF_calf_joint,q_target/LF_calf_joint,tau_policy/LF_calf_joint,target_log/LF_calf_joint,q/RF_hip_joint,dq/RF_hip_joint,tau_est/RF_hip_joint,action/RF_hip_joint,q_target/RF_hip_joint,tau_policy/RF_hip_joint,target_log/RF_hip_joint,q/RF_thigh_joint,dq/RF_thigh_joint,tau_est/RF_thigh_joint,action/RF_thigh_joint,q_target/RF_thigh_joint,tau_policy/RF_thigh_joint,target_log/RF_thigh_joint,q/RF_calf_joint,dq/RF_calf_joint,tau_est/RF_calf_joint,action/RF_calf_joint,q_target/RF_calf_joint,tau_policy/RF_calf_joint,target_log/RF_calf_joint,q/LH_hip_joint,dq/LH_hip_joint,tau_est/LH_hip_joint,action/LH_hip_joint,q_target/LH_hip_joint,tau_policy/LH_hip_joint,target_log/LH_hip_joint,q/LH_thigh_joint,dq/LH_thigh_joint,tau_est/LH_thigh_joint,action/LH_thigh_joint,q_target/LH_thigh_joint,tau_policy/LH_thigh_joint,target_log/LH_thigh_joint,q/LH_calf_joint,dq/LH_calf_joint,tau_est/LH_calf_joint,action/LH_calf_joint,q_target/LH_calf_joint,tau_policy/LH_calf_joint,target_log/LH_calf_joint,q/RH_hip_joint,dq/RH_hip_joint,tau_est/RH_hip_joint,action/RH_hip_joint,q_target/RH_hip_joint,tau_policy/RH_hip_joint,target_log/RH_hip_joint,q/RH_thigh_joint,dq/RH_thigh_joint,tau_est/RH_thigh_joint,action/RH_thigh_joint,q_target/RH_thigh_joint,tau_policy/RH_thigh_joint,target_log/RH_thigh_joint,q/RH_calf_joint,dq/RH_calf_joint,tau_est/RH_calf_joint,action/RH_calf_joint,q_target/RH_calf_joint,tau_policy/RH_calf_joint,target_log/RH_calf_joint
704,225573,0.0,0.0,0.0,0.05999999865889549,0.019999999552965164,-8.90999984741211,-0.14493876695632935,-0.07246938347816467,-13.276938438415527,0.3100000023841858,0.9100000262260437,0.009999999776482582,-12.489999771118164,0.08056049048900604,0.9201400876045227,0.9990061521530151,0.6299999952316284,-1.3799999952316284,0.0,11.579999923706055,0.727949857711792,-1.1980125904083252,18.198740005493164,-1.4199999570846558,0.05999999865889549,-0.0,-11.609999656677246,0.07558699697256088,0.03779349848628044,-2.2206499576568604,-0.03999999910593033,1.0700000524520874,0.0,1.2999999523162842,-0.28648895025253296,0.8283777236938477,-24.162233352661133,1.1799999475479126,-1.3700000047683716,0.009999999776482582,14.449999809265137,0.46477246284484863,-1.2638068199157715,10.604317665100098,-1.9800000190734863,-0.05000000074505806,0.009999999776482582,9.239999771118164,-0.019149035215377808,-0.009574517607688904,4.027548313140869,-0.14000000059604645,0.9300000071525574,-0.0,-14.270000457763672,-0.09263313561677933,0.87684166431427,-5.315834045410156,0.7200000286102295,-1.3799999952316284,-0.0,11.520000457763672,1.067895531654358,-1.1130261421203613,26.697385787963867,-1.899999976158142,-0.029999999329447746,-0.019999999552965164,9.489999771118164,0.02505301684141159,0.012526508420705795,4.282650947570801,-0.07000000029802322,1.0800000429153442,0.0,1.3300000429153442,0.11449418216943741,0.9286234974861145,-15.137654304504395,0.7400000095367432,-1.3700000047683716,-0.0,12.34000015258789,0.16297151148319244,-1.3392571210861206,3.0742883682250977,-2.1500000953674316
724,225877,0.0,0.0,0.0,0.05999999865889549,-0.019999999552965164,-9.5,-0.1428338885307312,-0.0714169442653656,-13.111695289611816,0.2199999988079071,0.9100000262260437,-0.009999999776482582,-12.109999656677246,0.08283849060535431,0.9207096099853516,1.0859583616256714,0.7200000286102295,-1.3799999952316284,-0.0,12.09000015258789,0.730420708656311,-1.197394847869873,18.260515213012695,-1.4500000476837158,0.05999999865889549,0.009999999776482582,-11.649999618530273,0.07342606782913208,0.03671303391456604,-2.3436965942382812,-0.019999999552965164,1.0700000524520874,-0.009999999776482582,1.7100000381469727,-0.2831854522228241,0.8292036056518555,-24.064645767211914,1.0499999523162842,-1.3700000047683716,-0.009999999776482582,13.6899995803833,0.466031014919281,-1.263492226600647,10.665778160095215,-1.8799999952316284,-0.05000000074505806,-0.009999999776482582,8.359999656677246,-0.017935171723365784,-0.008967585861682892,4.118241310119629,-0.11999999731779099,0.9300000071525574,0.009999999776482582,-13.989999771118164,-0.09325028210878372,0.8766874074935913,-5.346259593963623,0.7300000190734863,-1.3799999952316284,0.0,10.930000305175781,1.0690633058547974,-1.1127341985702515,26.726579666137695,-1.8899999856948853,-0.029999999329447746,0.009999999776482582,9.319999694824219,0.02405369281768799,0.012026846408843994,4.187685012817383,-0.03999999910593033,1.0800000429153442,0.019999999552965164,1.0499999523162842,0.11282159388065338,0.9282053709030151,-15.209466934204102,0.7400000095367432,-1.3700000047683716,-0.009999999776482582,12.569999694824219,0.16448280215263367,-1.3388793468475342,3.127065896987915,-2.059999942779541
744,226181,0.0,0.0,0.0,0.05999999865889549,0.0,-9.449999809265137,-0.14374186098575592,-0.07187093049287796,-13.187092781066895,0.23999999463558197,0.9100000262260437,0.0,-12.279999732971191,0.08159071207046509,0.9203976392745972,1.0397613048553467,0.7699999809265137,-1.3799999952316284,-0.0,13.390000343322754,0.7288970947265625,-1.1977757215499878,18.222427368164062,-1.4299999475479126,0.05999999865889549,0.019999999552965164,-11.4399995803833,0.07366156578063965,0.036830782890319824,-2.346921443939209,-0.10000000149011612,1.0700000524520874,-0.009999999776482582,1.8600000143051147,-0.28377774357795715,0.8290555477142334,-24.079450607299805,1.149999976158142,-1.3700000047683716,0.0,14.279999732971191,0.4662376642227173,-1.2634406089782715,10.655939102172852,-1.9299999475479126,-0.05000000074505806,0.009999999776482582,9.050000190734863,-0.018922388553619385,-0.009461194276809692,4.038880825042725,-0.12999999523162842,0.9300000071525574,-0.009999999776482582,-13.880000114440918,-0.0910528376698494,0.8772367835044861,-5.261322498321533,0.6800000071525574,-1.3799999952316284,-0.009999999776482582,11.479999542236328,1.067981243133545,-1.1130046844482422,26.71453094482422,-1.8600000143051147,-0.029999999329447746,-0.0,9.609999656677246,0.02484918385744095,0.012424591928720474,4.242458820343018,-0.009999999776482582,1.0800000429153442,0.009999999776482582,1.2300000190734863,0.11334943771362305,0.9283373355865479,-15.18127155303955,0.7099999785423279,-1.3700000047683716,-0.009999999776482582,13.140000343322754,0.1663663238286972,-1.3384084701538086,3.1741535663604736,-2.059999942779541
764,226485,0.0,0.0,0.0,0.05999999865889549,0.0,-10.0,-0.1433851420879364,-0.0716925710439682,-13.169257164001465,0.2199999988079071,0.9100000262260437,-0.009999999776482582,-12.069999694824219,0.0828113704919815,0.9207028150558472,1.085278868675232,0.7799999713897705,-1.3799999952316284,0.0,12.039999961853027,0.7277251482009888,-1.1980687379837036,18.193126678466797,-1.399999976158142,0.05999999865889549,0.009999999776482582,-11.359999656677246,0.07449452579021454,0.03724726289510727,-2.290273666381836,-0.09000000357627869,1.0700000524520874,-0.019999999552965164,1.4500000476837158,-0.2830885350704193,0.829227864742279,-24.047218322753906,1.090000033378601,-1.3700000047683716,-0.009999999776482582,14.140000343322754,0.46597230434417725,-1.2635068893432617,10.664311408996582,-1.8899999856948853,-0.05000000074505806,0.009999999776482582,8.729999542236328,-0.019355759024620056,-0.009677879512310028,4.017212390899658,-0.09000000357627869,0.9300000071525574,0.009999999776482582,-14.010000228881836,-0.09275306016206741,0.876811683177948,-5.333832263946533,0.6800000071525574,-1.3799999952316284,-0.009999999776482582,12.15999984741211,1.0696889162063599,-1.1125777959823608,26.757219314575195,-1.850000023841858,-0.029999999329447746,-0.019999999552965164,9.390000343322754,0.02504485845565796,0.01252242922782898,4.282243251800537,-0.019999999552965164,1.0800000429153442,-0.0,1.1200000047683716,0.11435255408287048,0.9285880923271179,-15.141195297241211,0.7099999785423279,-1.3700000047683716,-0.0,12.859999656677246,0.16285032033920288,-1.3392874002456665,3.071260452270508,-2.0299999713897705
784,226804,0.0,0.0,0.0,0.05999999865889549,0.0,-9.59000015258789,-0.14394590258598328,-0.07197295129299164,-13.197295188903809,0.18000000715255737,0.9100000262260437,-0.009999999776482582,-12.350000381469727,0.08322979509830475,0.920807421207428,1.095739483833313,0.7200000286102295,-1.3799999952316284,0.0,13.579999923706055,0.7291274070739746,-1.1977181434631348,18.228185653686523,-1.350000023841858,0.05999999865889549,-0.009999999776482582,-11.369999885559082,0.07523760944604874,0.03761880472302437,-2.2231192588806152,-0.07999999821186066,1.0700000524520874,0.009999999776482582,2.0799999237060547,-0.28609025478363037,0.8284773826599121,-24.167266845703125,1.100000023841858,-1.3700000047683716,0.009999999776482582,13.880000114440918,0.4652339816093445,-1.2636915445327759,10.615845680236816,-1.899999976158142,-0.05000000074505806,-0.0,9.010000228881836,-0.01808488368988037,-0.009042441844940186,4.0957560539245605,-0.07000000029802322,0.9300000071525574,-0.009999999776482582,-14.210000038146973,-0.09167469292879105,0.8770812749862671,-5.2768731117248535,0.6000000238418579,-1.3799999952316284,0.0,11.710000038146973,1.070193886756897,-1.1124515533447266,26.754844665527344,-1.7999999523162842,-0.029999999329447746,0.009999999776482582,9.25,0.02375832200050354,0.01187916100025177,4.172916412353516,-0.0,1.0800000429153442,0.009999999776482582,1.3200000524520874,0.11356016993522644,0.9283900260925293,-15.17600154876709,0.7699999809265137,-1.3700000047683716,0.0,12.720000267028809,0.16238565742969513,-1.3394036293029785,3.0596375465393066,-2.0399999618530273
804,227108,0.0,0.0,0.0,0.05999999865889549,-0.0,-9.550000190734863,-0.14393603801727295,-0.07196801900863647,-13.196802139282227,0.23000000417232513,0.9100000262260437,0.019999999552965164,-12.289999961853027,0.07871682941913605,0.9196791648864746,0.9379138946533203,0.6700000166893005,-1.3799999952316284,0.019999999552965164,13.069999694824219,0.7263771295547485,-1.1984057426452637,18.129425048828125,-1.3899999856948853,0.05999999865889549,-0.029999999329447746,-11.649999618530273,0.07718830555677414,0.03859415277838707,-2.0955843925476074,-0.03999999910593033,1.0700000524520874,-0.0,1.4700000286102295,-0.28477779030799866,0.8288055062294006,-24.119455337524414,1.0800000429153442,-1.3700000047683716,-0.0,14.65999984741211,0.46534162759780884,-1.2636646032333374,10.633540153503418,-1.9199999570846558,-0.05000000074505806,-0.0,8.800000190734863,-0.018385939300060272,-0.009192969650030136,4.080703258514404,-0.10000000149011612,0.9300000071525574,-0.009999999776482582,-14.020000457763672,-0.09100914746522903,0.87724769115448,-5.2602314949035645,0.6200000047683716,-1.3799999952316284,-0.009999999776482582,11.65999984741211,1.0710400342941284,-1.112239956855774,26.791004180908203,-1.8200000524520874,-0.029999999329447746,0.0,9.710000038146973,0.022921234369277954,0.011460617184638977,4.146061897277832,-0.05999999865889549,1.0800000429153442,0.009999999776482582,0.9800000190734863,0.11398102343082428,0.9284952282905579,-15.165481567382812,0.7699999809265137,-1.3700000047683716,0.009999999776482582,13.970000267028809,0.1581411063671112,-1.34046471118927,2.9385292530059814,-2.059999942779541
824,227412,0.0,0.0,0.0,0.05999999865889549,0.009999999776482582,-9.470000267028809,-0.14480887353420258,-0.07240443676710129,-13.255443572998047,0.20000000298023224,0.9100000262260437,0.009999999776482582,-12.40999984741211,0.07997402548789978,0.9199934601783752,0.984343409538269,0.6700000166893005,-1.3799999952316284,-0.0,13.609999656677246,0.730013370513916,-1.1974966526031494,18.250333786010742,-1.440000057220459,0.05999999865889549,-0.009999999776482582,-11.6899995803833,0.07528989017009735,0.037644945085048676,-2.2205052375793457,-0.019999999552965164,1.0700000524520874,-0.009999999776482582,2.049999952316284,-0.28428012132644653,0.8289299607276917,-24.092010498046875,1.059999942779541,-1.3700000047683716,0.0,15.010000228881836,0.46517831087112427,-1.2637053728103638,10.629463195800781,-1.909999966621399,-0.05000000074505806,-0.0,8.779999732971191,-0.019215762615203857,-0.009607881307601929,4.039211750030518,-0.09000000357627869,0.9300000071525574,0.009999999776482582,-14.140000343322754,-0.09298767894506454,0.876753032207489,-5.339697360992432,0.6399999856948853,-1.3799999952316284,-0.0,12.09000015258789,1.0684490203857422,-1.1128877401351929,26.711225509643555,-1.8300000429153442,-0.029999999329447746,-0.019999999552965164,9.329999923706055,0.025279909372329712,0.012639954686164856,4.2939958572387695,-0.07999999821186066,1.0800000429153442,-0.009999999776482582,1.5399999618530273,0.115102618932724,0.9287756085395813,-15.107442855834961,0.75,-1.3700000047683716,-0.009999999776482582,13.609999656677246,0.16518454253673553,-1.3387038707733154,3.14461350440979,-2.059999942779541
844,227716,0.0,0.0,0.0,0.05999999865889549,-0.009999999776482582,-9.65999984741211,-0.14380598068237305,-0.07190299034118652,-13.175298690795898,0.25,0.9100000262260437,0.009999999776482582,-12.34000015258789,0.0808885246515274,0.9202221035957336,1.0072077512741089,0.6100000143051147,-1.3799999952316284,-0.009999999776482582,13.210000038146973,0.7308804988861084,-1.197279930114746,18.287006378173828,-1.4500000476837158,0.05999999865889549,-0.009999999776482582,-11.710000038146973,0.07501339912414551,0.037506699562072754,-2.2343297004699707,-0.029999999329447746,1.0700000524520874,0.009999999776482582,1.350000023841858,-0.287190705537796,0.8282023072242737,-24.194774627685547,1.1299999952316284,-1.3700000047683716,0.009999999776482582,14.039999961853027,0.4646265506744385,-1.263843297958374,10.60067081451416,-1.9600000381469727,-0.05000000074505806,0.009999999776482582,8.710000038146973,-0.018755808472633362,-0.009377904236316681,4.047209739685059,-0.10999999940395355,0.9300000071525574,0.009999999776482582,-14.100000381469727,-0.09248008579015732,0.8768799304962158,-5.32700777053833,0.6399999856948853,-1.3799999952316284,-0.009999999776482582,11.859999656677246,1.0688284635543823,-1.1127928495407104,26.735713958740234,-1.8700000047683716,-0.029999999329447746,-0.0,9.350000381469727,0.02428196370601654,0.01214098185300827,4.2140984535217285,-0.10000000149011612,1.0800000429153442,0.0,1.1200000047683716,0.11455950140953064,0.928639829158783,-15.136021614074707,0.7400000095367432,-1.3700000047683716,-0.019999999552965164,12.619999885559082,0.16540980339050293,-1.3386476039886475,3.1652400493621826,-2.119999885559082
865,228035,0.0,0.0,0.0,0.05999999865889549,0.019999999552965164,-9.5600004196167,-0.1449899673461914,-0.0724949836730957,-13.279498100280762,0.20000000298023224,0.9100000262260437,-0.009999999776482582,-12.220000267028809,0.08271002769470215,0.9206774830818176,1.0827456712722778,0.6499999761581421,-1.3799999952316284,-0.0,14.09000015258789,0.7283427715301514,-1.1979143619537354,18.20856285095215,-1.399999976158142,0.05999999865889549,0.009999999776482582,-11.729999542236328,0.07442975044250488,0.03721487522125244,-2.2935123443603516,-0.05999999865889549,1.0700000524520874,-0.0,1.809999942779541,-0.28520822525024414,0.828697919845581,-24.130212783813477,1.090000033378601,-1.3700000047683716,-0.009999999776482582,14.15999984741211,0.46687811613082886,-1.2632805109024048,10.686949729919434,-1.9199999570846558,-0.05000000074505806,-0.0,9.609999656677246,-0.018487319350242615,-0.009243659675121307,4.075634002685547,-0.09000000357627869,0.9300000071525574,-0.009999999776482582,-14.020000457763672,-0.09088141471147537,0.8772796392440796,-5.2570366859436035,0.6800000071525574,-1.3799999952316284,-0.0,11.350000381469727,1.069947361946106,-1.1125131845474243,26.748680114746094,-1.8600000143051147,-0.029999999329447746,0.0,9.350000381469727,0.024888984858989716,0.012444492429494858,4.244449138641357,-0.019999999552965164,1.0800000429153442,0.009999999776482582,0.7599999904632568,0.11424537003040314,0.9285613298416138,-15.1588716506958,0.7300000190734863,-1.3700000047683716,-0.009999999776482582,13.020000457763672,0.16584080457687378,-1.3385398387908936,3.1610167026519775,-2.049999952316284
885,228339,0.0,0.0,0.0,0.05999999865889549,0.009999999776482582,-9.420000076293945,-0.14421053230762482,-0.07210526615381241,-13.225526809692383,0.2199999988079071,0.9100000262260437,-0.009999999776482582,-12.350000381469727,0.08206047117710114,0.9205151200294495,1.0665093660354614,0.6700000166893005,-1.3799999952316284,0.009999999776482582,13.579999923706055,0.7259188890457153,-1.198520302772522,18.13296890258789,-1.3700000047683716,0.05999999865889549,-0.009999999776482582,-11.640000343322754,0.07533683627843857,0.037668418139219284,-2.218158006668091,-0.07000000029802322,1.0700000524520874,-0.0,1.690000057220459,-0.28558292984962463,0.8286042213439941,-24.139583587646484,1.159999966621399,-1.3700000047683716,-0.0,13.510000228881836,0.4655073881149292,-1.2636231184005737,10.637688636779785,-1.940000057220459,-0.05000000074505806,0.019999999552965164,8.760000228881836,-0.018887467682361603,-0.009443733841180801,4.0256266593933105,-0.10999999940395355,0.9300000071525574,-0.0,-14.069999694824219,-0.09297842532396317,0.8767553567886353,-5.324464797973633,0.6600000262260437,-1.3799999952316284,0.009999999776482582,11.729999542236328,1.067872166633606,-1.1130319833755493,26.681800842285156,-1.8600000143051147,-0.029999999329447746,0.019999999552965164,8.979999542236328,0.02388601005077362,0.01194300502538681,4.164300441741943,-0.009999999776482582,1.0800000429153442,-0.019999999552965164,0.6600000262260437,0.11549092829227448,0.9288727045059204,-15.082734107971191,0.7300000190734863,-1.3700000047683716,-0.0,11.5600004196167,0.16507866978645325,-1.3387303352355957,3.126966953277588,-2.059999942779541
905,228643,0.0,0.0,0.0,0.05999999865889549,-0.0,-9.600000381469727,-0.1450948566198349,-0.07254742830991745,-13.254742622375488,0.20000000298023224,0.9100000262260437,-0.009999999776482582,-12.260000228881836,0.08309024572372437,0.9207725524902344,1.0922526121139526,0.6800000071525574,-1.3799999952316284,-0.0,14.720000267028809,0.7324808835983276,-1.1968797445297241,18.31202507019043,-1.350000023841858,0.05999999865889549,0.0,-11.5600004196167,0.07463933527469635,0.037319667637348175,-2.268033027648926,-0.05999999865889549,1.0700000524520874,0.0,1.2799999713897705,-0.28536564111709595,0.8286585807800293,-24.13414764404297,1.1299999952316284,-1.3700000047683716,0.009999999776482582,13.569999694824219,0.46345287561416626,-1.264136791229248,10.571320533752441,-1.9199999570846558,-0.05000000074505806,-0.019999999552965164,8.680000305175781,-0.018282011151313782,-0.009141005575656891,4.115899562835693,-0.10999999940395355,0.9300000071525574,-0.009999999776482582,-14.119999885559082,-0.0907423123717308,0.8773143887519836,-5.253561973571777,0.6700000166893005,-1.3799999952316284,0.009999999776482582,11.34000015258789,1.0714670419692993,-1.112133264541626,26.77167320251465,-1.850000023841858,-0.029999999329447746,-0.029999999329447746,9.5,0.02560785412788391,0.012803927063941956,4.325392723083496,0.009999999776482582,1.0800000429153442,0.009999999776482582,0.4099999964237213,0.11421672999858856,0.9285541772842407,-15.159586906433105,0.7400000095367432,-1.3700000047683716,-0.009999999776482582,12.40999984741211,0.16395309567451477,-1.3390116691589355,3.1138336658477783,-2.0399999618530273
925,228947,0.0,0.0,0.0,0.05999999865889549,-0.0,-9.350000381469727,-0.14432892203330994,-0.07216446101665497,-13.216445922851562,0.20000000298023224,0.9100000262260437,0.009999999776482582,-12.039999961853027,0.08020888268947601,0.920052170753479,0.990214467048645,0.6700000166893005,-1.3799999952316284,-0.009999999776482582,14.0600004196167,0.727771520614624,-1.1980571746826172,18.20928192138672,-1.350000023841858,0.05999999865889549,-0.029999999329447746,-11.229999542236328,0.07603215426206589,0.038016077131032944,-2.1533920764923096,-0.05000000074505806,1.0700000524520874,0.019999999552965164,1.4900000095367432,-0.2873237431049347,0.828169047832489,-24.21310043334961,1.100000023841858,-1.3700000047683716,-0.0,13.90999984741211,0.46844160556793213,-1.2628896236419678,10.711038589477539,-1.909999966621399,-0.05000000074505806,0.009999999776482582,8.539999961853027,-0.018015339970588684,-0.009007669985294342,4.084233283996582,-0.07999999821186066,0.9300000071525574,-0.019999999552965164,-14.029999732971191,-0.09106846898794174,0.8772328495979309,-5.246715545654297,0.6399999856948853,-1.3799999952316284,0.0,12.649999618530273,1.0708342790603638,-1.1122914552688599,26.770854949951172,-1.809999942779541,-0.029999999329447746,0.029999999329447746,8.869999885559082,0.022865980863571167,0.011432990431785583,4.098299026489258,-0.029999999329447746,1.0800000429153442,0.009999999776482582,0.8799999952316284,0.11414265632629395,0.9285356402397156,-15.1614408493042,0.75,-1.3700000047683716,-0.0,12.380000114440918,0.1625613272190094,-1.3393596410751343,3.0640363693237305,-2.0399999618530273
945,229251,0.0,0.0,0.0,0.05999999865889549,-0.009999999776482582,-9.670000076293945,-0.14303305745124817,-0.07151652872562408,-13.136652946472168,0.1899999976158142,0.9100000262260437,0.009999999776482582,-12.399999618530273,0.08108220994472504,0.9202705025672913,1.0120476484298706,0.6399999856948853,-1.3799999952316284,-0.009999999776482582,12.569999694824219,0.7297470569610596,-1.1975631713867188,18.258682250976562,-1.3799999952316284,0.05999999865889549,0.019999999552965164,-11.369999885559082,0.07288971543312073,0.036444857716560364,-2.3855140209198,-0.029999999329447746,1.0700000524520874,0.009999999776482582,1.5,-0.286540687084198,0.8283647894859314,-24.178525924682617,1.0700000524520874,-1.3700000047683716,0.0,14.510000228881836,0.46523594856262207,-1.2636909484863281,10.630905151367188,-1.909999966621399,-0.05000000074505806,-0.0,8.489999771118164,-0.018068231642246246,-0.009034115821123123,4.096588611602783,-0.07999999821186066,0.9300000071525574,-0.009999999776482582,-14.0,-0.09072764962911606,0.8773180842399597,-5.25319242477417,0.6100000143051147,-1.3799999952316284,-0.0,12.069999694824219,1.068333625793457,-1.1129165887832642,26.70833969116211,-1.809999942779541,-0.029999999329447746,0.019999999552965164,9.119999885559082,0.02415981888771057,0.012079909443855286,4.177990913391113,-0.05000000074505806,1.0800000429153442,-0.019999999552965164,1.6100000143051147,0.11581039428710938,0.9289525747299194,-15.074747085571289,0.7699999809265137,-1.3700000047683716,0.0,11.710000038146973,0.16829892992973328,-1.3379253149032593,3.2074689865112305,-2.049999952316284
965,229555,0.0,0.0,0.0,0.05999999865889549,-0.009999999776482582,-9.430000305175781,-0.1438198983669281,-0.07190994918346405,-13.175994873046875,0.20000000298023224,0.9100000262260437,0.0,-12.020000457763672,0.08147351443767548,0.9203683733940125,1.036834716796875,0.6499999761581421,-1.3799999952316284,-0.009999999776482582,13.890000343322754,0.7300875186920166,-1.1974780559539795,18.267192840576172,-1.409999966621399,0.05999999865889549,-0.019999999552965164,-11.779999732971191,0.07507815957069397,0.037539079785346985,-2.2160918712615967,-0.029999999329447746,1.0700000524520874,0.009999999776482582,0.8899999856948853,-0.2860061228275299,0.8284984230995178,-24.165163040161133,1.0499999523162842,-1.3700000047683716,-0.009999999776482582,14.3100004196167,0.46439075469970703,-1.2639023065567017,10.624770164489746,-1.8899999856948853,-0.05000000074505806,0.0,8.800000190734863,-0.018581777811050415,-0.009290888905525208,4.070911407470703,-0.07999999821186066,0.9300000071525574,-0.0,-14.100000381469727,-0.09174617379903793,0.8770634531974792,-5.2936553955078125,0.6299999952316284,-1.3799999952316284,-0.0,12.4399995803833,1.0702370405197144,-1.1124407052993774,26.75592803955078,-1.8200000524520874,-0.029999999329447746,0.0,9.800000190734863,0.02432495355606079,0.012162476778030396,4.21624755859375,-0.07000000029802322,1.0800000429153442,-0.019999999552965164,1.2100000381469727,0.11542670428752899,0.9288566708564758,-15.08433723449707,0.75,-1.3700000047683716,0.009999999776482582,12.729999542236328,0.16407108306884766,-1.3389822244644165,3.086777925491333,-2.0399999618530273
985,229859,0.0,0.0,0.0,0.05999999865889549,0.009999999776482582,-9.539999961853027,-0.14424572885036469,-0.07212286442518234,-13.227286338806152,0.2199999988079071,0.9100000262260437,0.009999999776482582,-12.25,0.07968713343143463,0.9199217557907104,0.9771729707717896,0.6100000143051147,-1.3799999952316284,0.0,11.760000228881836,0.7266569137573242,-1.1983357667922974,18.166423797607422,-1.4199999570846558,0.05999999865889549,-0.0,-11.229999542236328,0.07530023157596588,0.03765011578798294,-2.234988212585449,-0.029999999329447746,1.0700000524520874,-0.009999999776482582,1.9299999475479126,-0.28332075476646423,0.8291698098182678,-24.068025588989258,1.0700000524520874,-1.3700000047683716,-0.009999999776482582,13.300000190734863,0.4667261242866516,-1.263318419456482,10.683158874511719,-1.9199999570846558,-0.05000000074505806,0.009999999776482582,8.829999923706055,-0.018501371145248413,-0.009250685572624207,4.059931755065918,-0.09000000357627869,0.9300000071525574,-0.009999999776482582,-13.979999542236328,-0.09157422930002213,0.8771064281463623,-5.27435827255249,0.6299999952316284,-1.3799999952316284,-0.0,11.5,1.0678101778030396,-1.113047480583191,26.69525146484375,-1.850000023841858,-0.029999999329447746,0.019999999552965164,9.470000267028809,0.023750022053718567,0.011875011026859283,4.157501220703125,-0.09000000357627869,1.0800000429153442,-0.0,0.9599999785423279,0.11422254145145416,0.9285556077957153,-15.14444351196289,0.75,-1.3700000047683716,0.009999999776482582,12.899999618530273,0.16472220420837402,-1.3388195037841797,3.1030499935150146,-2.0799999237060547
1005,230163,0.0,0.0,0.0,0.05999999865889549,-0.009999999776482582,-9.6899995803833,-0.14330054819583893,-0.07165027409791946,-13.150026321411133,0.20999999344348907,0.9100000262260437,0.009999999776482582,-12.010000228881836,0.08030848205089569,0.9200770854949951,0.9927059412002563,0.5699999928474426,-1.3799999952316284,-0.009999999776482582,14.199999809265137,0.7275723218917847,-1.1981068849563599,18.20431137084961,-1.3899999856948853,0.05999999865889549,-0.009999999776482582,-11.300000190734863,0.07469956576824188,0.03734978288412094,-2.250021457672119,-0.029999999329447746,1.0700000524520874,-0.0,1.090000033378601,-0.2841565012931824,0.8289608359336853,-24.10392189025879,1.1100000143051147,-1.3700000047683716,-0.009999999776482582,13.460000038146973,0.46737295389175415,-1.263156771659851,10.699323654174805,-1.9299999475479126,-0.05000000074505806,0.019999999552965164,8.449999809265137,-0.01875986158847809,-0.009379930794239044,4.032006740570068,-0.09000000357627869,0.9300000071525574,0.0,-14.25,-0.09240112453699112,0.8768997192382812,-5.310029029846191,0.6399999856948853,-1.3799999952316284,0.0,10.899999618530273,1.0683170557022095,-1.1129207611083984,26.707923889160156,-1.850000023841858,-0.029999999329447746,0.029999999329447746,9.220000267028809,0.023482605814933777,0.011741302907466888,4.1291303634643555,-0.05000000074505806,1.0800000429153442,-0.009999999776482582,0.36000001430511475,0.11599473655223846,0.9289986491203308,-15.085139274597168,0.75,-1.3700000047683716,-0.009999999776482582,11.630000114440918,0.1666547656059265,-1.3383363485336304,3.181365728378296,-2.0799999237060547
